PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,MIN,DRIVE_PASSES_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ,Cluster,Archetype
Jae Crowder,2021-22,0.818,0.035,67,0.621,0.046,0.0,0.0,1.143,0.077,0.0,0.0,1.091,0.052,1.125,0.05,0.769,0.02,1.079,0.48,0.973,0.176,28.1,0.281,5.4,0.146,0.326530612244898,0.2307692307692307,0.3076923076923077,0.4615384615384615,0.6666666666666667,0.1428571428571428,0.2222222222222222,0.6419753086419754,6,Spot-Up Shooter
Anfernee Simons,2021-22,1.545,0.012,57,1.048,0.066,0.755,0.154,0.607,0.029,0.0,0.0,1.035,0.358,0.0,0.0,0.0,0.0,1.269,0.21,1.019,0.11,29.5,0.361,7.8,0.244,0.525,0.3064516129032258,0.3064516129032258,0.3870967741935484,0.5571428571428572,0.475,0.5,0.2857142857142857,9,Aggressive Guard
Joshua Primo,2021-22,1.308,0.037,50,0.774,0.088,0.8,0.028,0.0,0.0,0.0,0.0,0.796,0.153,0.0,0.0,1.083,0.034,0.868,0.365,0.8,0.212,19.3,0.503,2.7,0.152,0.5072463768115941,0.4642857142857143,0.3571428571428571,0.1785714285714285,0.5,0.5652173913043478,0.1666666666666666,0.4629629629629629,15,Pass-First Willing Shooter
Facundo Campazzo,2021-22,1.133,0.038,65,0.8,0.05,1.25,0.06,0.0,0.0,0.0,0.0,0.649,0.28,0.0,0.0,0.0,0.0,0.943,0.267,1.077,0.164,18.2,0.648,3.0,0.143,1.11864406779661,0.5625,0.3125,0.125,0.6521739130434783,0.6440677966101694,0.2826086956521739,0.4347826086956522,15,Pass-First Willing Shooter
Delon Wright,2021-22,1.455,0.032,77,0.636,0.032,0.375,0.047,0.0,0.0,0.0,0.0,0.87,0.292,0.0,0.0,1.357,0.041,1.116,0.277,1.25,0.175,18.9,0.548,1.5,0.101,1.1162790697674418,0.5789473684210527,0.3157894736842105,0.1052631578947368,0.4285714285714285,0.8372093023255814,0.1999999999999999,0.3142857142857143,15,Pass-First Willing Shooter
Jordan Nwora,2021-22,1.333,0.022,62,0.49,0.091,1.167,0.034,0.92,0.047,0.0,0.0,0.802,0.188,1.0,0.019,1.087,0.043,0.965,0.319,1.059,0.188,19.1,0.291,3.7,0.187,0.2195121951219512,0.4473684210526316,0.2105263157894737,0.3421052631578947,0.4933333333333333,0.3414634146341463,0.3333333333333333,0.36,0,Off-Guard Shot-Creator
Theo Maledon,2021-22,1.333,0.028,51,1.0,0.045,0.947,0.045,0.786,0.033,0.0,0.0,0.795,0.207,0.0,0.0,0.636,0.026,0.781,0.398,1.038,0.184,17.8,0.433,2.9,0.201,0.5696202531645569,0.3529411764705882,0.5588235294117647,0.088235294117647,0.4677419354838709,0.7721518987341771,0.2096774193548387,0.3548387096774194,15,Pass-First Willing Shooter
Buddy Hield,2021-22,1.333,0.015,55,0.8,0.092,0.696,0.028,1.014,0.173,0.0,0.0,0.78,0.151,0.615,0.016,0.68,0.031,1.058,0.235,1.052,0.213,30.8,0.48,8.8,0.214,0.3421052631578947,0.4583333333333333,0.2499999999999999,0.2916666666666666,0.6470588235294118,0.3618421052631578,0.3455882352941177,0.4264705882352941,0,Off-Guard Shot-Creator
Kyrie Irving,2021-22,1.333,0.016,29,0.882,0.069,1.006,0.218,1.174,0.031,1.211,0.026,0.977,0.29,0.0,0.0,0.0,0.0,1.168,0.146,1.211,0.149,37.6,0.243,8.2,0.283,0.442687747035573,0.2153846153846153,0.3692307692307692,0.4153846153846154,0.3867924528301886,0.4703557312252964,0.5141509433962265,0.1933962264150943,9,Aggressive Guard
Amir Coffey,2021-22,1.143,0.025,69,1.114,0.078,0.826,0.041,1.455,0.02,0.0,0.0,0.874,0.155,0.0,0.0,0.917,0.021,1.094,0.36,1.38,0.244,22.7,0.33,3.7,0.154,0.4102564102564102,0.46875,0.34375,0.1874999999999999,0.5441176470588236,0.3974358974358974,0.1911764705882353,0.4558823529411765,3,Versatile Wing Slasher
Eric Bledsoe,2021-22,1.143,0.022,54,0.87,0.037,0.889,0.1,0.0,0.0,0.0,0.0,0.644,0.287,0.0,0.0,0.0,0.0,1.075,0.255,0.942,0.193,25.2,0.469,3.0,0.198,0.743362831858407,0.4385964912280701,0.2982456140350877,0.2631578947368421,0.3448275862068966,0.831858407079646,0.3103448275862069,0.2183908045977011,15,Pass-First Willing Shooter
Eric Gordon,2021-22,1.5,0.014,57,1.136,0.081,0.969,0.088,0.911,0.062,0.0,0.0,0.839,0.29,0.0,0.0,0.0,0.0,1.168,0.271,1.333,0.14,29.3,0.286,5.3,0.182,0.4453125,0.608695652173913,0.3478260869565217,0.0434782608695652,0.5353535353535354,0.6015625,0.2222222222222222,0.3333333333333333,3,Versatile Wing Slasher
Tomas Satoransky,2021-22,1.5,0.071,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.321,0.0,0.0,0.0,0.0,0.553,0.271,0.842,0.136,16.5,0.606,1.0,0.124,1.8857142857142857,0.4,0.36,0.24,0.2857142857142857,1.2857142857142858,0.2857142857142857,0.2285714285714286,5,Pass-First Hesitant-Shooter
R.J. Hampton,2021-22,1.154,0.022,64,0.579,0.096,0.964,0.047,0.0,0.0,0.0,0.0,0.467,0.228,0.0,0.0,1.091,0.019,1.018,0.282,1.0,0.238,21.9,0.456,2.9,0.18,0.6703296703296702,0.5116279069767441,0.3720930232558139,0.1162790697674418,0.4084507042253521,0.7362637362637362,0.1830985915492957,0.295774647887324,15,Pass-First Willing Shooter
Danny Green,2021-22,1.071,0.038,62,0.727,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,0.032,1.132,0.551,0.975,0.212,21.8,0.526,4.4,0.121,0.2982456140350877,0.5,0.25,0.25,0.8461538461538461,0.1578947368421052,0.1538461538461538,0.7115384615384616,14,Glue Guy
CJ McCollum,2021-22,1.0,0.02,36,0.803,0.08,0.757,0.135,1.025,0.105,0.0,0.0,1.021,0.311,0.0,0.0,1.214,0.018,1.187,0.161,0.914,0.138,34.6,0.339,7.6,0.269,0.4784688995215311,0.247787610619469,0.3628318584070796,0.3893805309734513,0.4042553191489361,0.5358851674641149,0.5212765957446809,0.1914893617021276,9,Aggressive Guard
Gary Trent Jr.,2021-22,0.882,0.014,70,1.0,0.091,1.0,0.076,1.16,0.081,0.0,0.0,0.871,0.226,1.5,0.008,1.182,0.009,1.091,0.257,1.102,0.191,35.0,0.236,7.8,0.212,0.2294117647058824,0.2207792207792207,0.3246753246753247,0.4545454545454545,0.5032258064516129,0.2647058823529412,0.4838709677419355,0.3032258064516129,0,Off-Guard Shot-Creator
Jaylen Nowell,2021-22,1.4,0.021,62,0.69,0.06,1.033,0.062,1.0,0.053,0.0,0.0,1.059,0.243,0.0,0.0,1.583,0.025,1.12,0.292,1.235,0.202,15.7,0.301,2.6,0.205,0.4666666666666667,0.4047619047619047,0.3809523809523809,0.2142857142857142,0.3880597014925373,0.5866666666666667,0.2985074626865671,0.2835820895522388,3,Versatile Wing Slasher
Dennis Schroder,2021-22,1.4,0.013,49,1.196,0.061,0.914,0.154,1.048,0.028,0.0,0.0,0.888,0.357,0.0,0.0,0.0,0.0,0.976,0.226,0.816,0.101,28.7,0.399,3.9,0.223,0.598639455782313,0.36,0.32,0.32,0.3451327433628318,0.7278911564625851,0.3451327433628318,0.2566371681415929,9,Aggressive Guard
Trevor Ariza,2021-22,1.167,0.102,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.093,0.0,0.0,0.557,0.517,1.158,0.161,19.3,0.536,3.1,0.11,0.4186046511627907,0.9,0.1,0.0,0.7560975609756099,0.2790697674418604,0.073170731707317,0.6829268292682927,14,Glue Guy
Wesley Matthews,2021-22,1.167,0.048,49,0.2,0.06,0.0,0.0,0.8,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.056,0.959,0.484,1.111,0.214,20.5,0.339,3.2,0.104,0.2954545454545454,0.6153846153846152,0.3076923076923076,0.0769230769230769,0.7111111111111111,0.2954545454545454,0.1111111111111111,0.6444444444444444,14,Glue Guy
Marcus Morris Sr.,2021-22,1.077,0.016,54,1.17,0.058,0.981,0.189,1.097,0.038,0.979,0.174,0.833,0.088,1.286,0.017,0.9,0.012,1.113,0.26,0.965,0.106,29.0,0.244,5.1,0.228,0.232258064516129,0.1038961038961039,0.3376623376623376,0.5584415584415584,0.3984374999999999,0.2387096774193548,0.4765624999999999,0.3359374999999999,7,Big-Wing Secondary Creator
Tyrese Maxey,2021-22,1.083,0.01,75,0.864,0.056,1.078,0.043,1.0,0.013,0.0,0.0,1.016,0.373,0.0,0.0,0.0,0.0,1.143,0.262,1.346,0.184,35.3,0.225,4.1,0.199,0.4903225806451612,0.4456521739130434,0.3152173913043478,0.2391304347826087,0.3082706766917293,0.5741935483870968,0.3909774436090225,0.1654135338345864,11, Secondary Perimeter Shot Creator
Tyus Jones,2021-22,1.0,0.021,73,0.961,0.082,0.882,0.054,0.0,0.0,0.0,0.0,0.819,0.379,0.0,0.0,0.0,0.0,1.135,0.25,1.229,0.154,21.2,0.295,2.8,0.164,0.9642857142857142,0.1914893617021276,0.574468085106383,0.2340425531914893,0.3684210526315789,0.6309523809523809,0.4473684210526316,0.3026315789473684,15,Pass-First Willing Shooter
Alec Burks,2021-22,0.867,0.016,81,1.0,0.039,0.857,0.053,0.0,0.0,0.733,0.016,0.923,0.337,0.0,0.0,1.0,0.019,1.099,0.36,1.33,0.095,28.6,0.373,4.8,0.171,0.4821428571428572,0.3571428571428571,0.3809523809523809,0.2619047619047619,0.5333333333333333,0.5535714285714286,0.3888888888888889,0.3444444444444444,15,Pass-First Willing Shooter
Keon Johnson,2021-22,1.0,0.044,22,0.85,0.074,0.741,0.099,1.174,0.085,0.0,0.0,0.639,0.305,0.0,0.0,0.0,0.0,0.744,0.143,0.922,0.188,18.8,0.35,2.7,0.207,0.3391304347826087,0.5319148936170213,0.2765957446808511,0.1914893617021276,0.3648648648648648,0.4434782608695652,0.3243243243243243,0.2162162162162162,0,Off-Guard Shot-Creator
Fred VanVleet,2021-22,0.923,0.01,65,0.942,0.089,0.764,0.094,1.031,0.048,0.0,0.0,0.928,0.349,1.304,0.017,1.067,0.011,1.198,0.153,1.03,0.173,37.9,0.577,9.9,0.233,0.625,0.2857142857142857,0.3,0.4142857142857142,0.5857988165680474,0.625,0.5207100591715977,0.2781065088757397,9,Aggressive Guard
Evan Fournier,2021-22,0.632,0.017,80,1.041,0.111,0.758,0.03,0.817,0.098,0.0,0.0,0.867,0.203,0.0,0.0,0.75,0.014,1.178,0.355,1.157,0.138,29.5,0.401,7.7,0.201,0.3157894736842105,0.3023255813953488,0.3720930232558139,0.3255813953488371,0.6363636363636364,0.3759398496240601,0.3884297520661157,0.4132231404958678,0,Off-Guard Shot-Creator
Paul George,2021-22,0.818,0.013,31,1.061,0.04,0.827,0.169,1.068,0.072,1.021,0.058,0.831,0.358,0.0,0.0,0.0,0.0,1.221,0.094,0.757,0.14,34.8,0.401,8.3,0.329,0.3924528301886792,0.3032786885245902,0.2377049180327869,0.4590163934426229,0.4048780487804878,0.5056603773584906,0.5560975609756098,0.1804878048780488,9,Aggressive Guard
Taurean Prince,2021-22,0.6,0.032,69,1.2,0.042,1.5,0.021,0.95,0.042,0.0,0.0,0.667,0.051,1.125,0.034,0.462,0.027,1.185,0.433,1.116,0.273,17.1,0.339,3.3,0.166,0.2923076923076922,0.5,0.2916666666666667,0.2083333333333333,0.5789473684210525,0.2769230769230769,0.175438596491228,0.5087719298245613,3,Versatile Wing Slasher
Duane Washington Jr.,2021-22,0.8,0.02,48,0.857,0.069,0.72,0.049,0.784,0.073,0.0,0.0,0.784,0.19,0.571,0.027,0.0,0.0,1.157,0.325,0.97,0.198,20.2,0.293,4.5,0.214,0.2710280373831776,0.4782608695652174,0.2826086956521739,0.2391304347826087,0.5056179775280899,0.4485981308411215,0.2696629213483146,0.3707865168539325,0,Off-Guard Shot-Creator
Patrick Beverley,2021-22,0.8,0.018,59,1.0,0.018,0.805,0.072,0.0,0.0,0.0,0.0,0.832,0.251,0.0,0.0,1.043,0.04,1.082,0.343,0.902,0.144,25.4,0.476,4.2,0.158,0.8842105263157893,0.4242424242424242,0.4545454545454546,0.1212121212121212,0.56,0.5999999999999999,0.2666666666666666,0.36,15,Pass-First Willing Shooter
Ricky Rubio,2021-22,0.455,0.02,34,0.844,0.059,1.118,0.031,0.962,0.048,0.0,0.0,0.786,0.369,0.0,0.0,0.0,0.0,0.91,0.204,0.747,0.182,28.5,0.515,5.1,0.234,0.875,0.391304347826087,0.3043478260869565,0.3043478260869565,0.4214876033057851,0.7875,0.4297520661157025,0.2396694214876033,11, Secondary Perimeter Shot Creator
Patty Mills,2021-22,0.0,0.0,81,1.02,0.171,0.538,0.029,0.967,0.101,0.0,0.0,0.644,0.098,1.208,0.027,0.0,0.0,1.208,0.352,1.13,0.156,29.0,0.605,7.0,0.16,0.3551401869158878,0.2758620689655172,0.1379310344827586,0.5862068965517241,0.7142857142857142,0.2429906542056075,0.3367346938775509,0.5612244897959183,8,Movement Shooter
Jalen Brunson,2021-22,0.0,0.0,79,1.057,0.072,0.947,0.124,1.077,0.021,1.1,0.025,1.056,0.324,1.0,0.009,0.0,0.0,1.137,0.241,1.088,0.113,31.9,0.417,3.2,0.215,0.6824324324324323,0.2708333333333333,0.4166666666666667,0.3125,0.25,0.9189189189189187,0.40625,0.1796874999999999,11, Secondary Perimeter Shot Creator
Donovan Mitchell,2021-22,0.0,0.0,67,0.874,0.056,1.039,0.09,0.922,0.038,0.0,0.0,1.032,0.475,0.0,0.0,1.44,0.015,1.046,0.141,0.996,0.145,33.8,0.323,9.8,0.322,0.4007936507936508,0.3796296296296296,0.4074074074074074,0.2129629629629629,0.4780487804878049,0.6031746031746031,0.4634146341463415,0.175609756097561,9,Aggressive Guard
Seth Curry,2021-22,0.0,0.0,45,1.3,0.095,0.667,0.019,0.918,0.078,0.0,0.0,0.986,0.335,0.0,0.0,0.0,0.0,1.0,0.261,1.363,0.144,33.3,0.502,5.8,0.182,0.4671532846715329,0.1403508771929824,0.2280701754385964,0.631578947368421,0.5043478260869565,0.3576642335766424,0.5217391304347826,0.3391304347826087,11, Secondary Perimeter Shot Creator
Bogdan Bogdanovic,2021-22,0.0,0.0,63,1.085,0.078,1.038,0.085,0.821,0.104,0.7,0.011,0.827,0.196,0.6,0.022,1.2,0.016,1.181,0.284,1.257,0.158,29.3,0.426,7.3,0.212,0.3401360544217687,0.320754716981132,0.3773584905660377,0.3018867924528302,0.5793650793650794,0.4421768707482993,0.373015873015873,0.3968253968253968,0,Off-Guard Shot-Creator
Mike Conley,2021-22,0.0,0.0,72,0.968,0.064,1.0,0.062,1.115,0.053,0.0,0.0,0.961,0.503,0.0,0.0,0.0,0.0,1.144,0.156,0.976,0.084,28.6,0.497,5.8,0.202,0.7867647058823529,0.25,0.6346153846153847,0.1153846153846153,0.5272727272727272,0.8897058823529411,0.4909090909090909,0.1636363636363636,11, Secondary Perimeter Shot Creator
Immanuel Quickley,2021-22,0.0,0.0,78,1.267,0.05,0.871,0.112,0.75,0.018,0.0,0.0,0.959,0.347,0.0,0.0,0.5,0.011,0.948,0.254,1.072,0.153,23.1,0.471,5.1,0.217,0.5714285714285714,0.2439024390243902,0.5121951219512195,0.2439024390243902,0.5483870967741935,0.6607142857142857,0.5698924731182795,0.1827956989247311,11, Secondary Perimeter Shot Creator
Jordan Clarkson,2021-22,0.0,0.0,79,0.919,0.048,0.974,0.117,1.058,0.079,0.0,0.0,0.989,0.279,0.789,0.015,1.115,0.02,0.878,0.264,1.103,0.142,27.1,0.34,7.6,0.258,0.270440251572327,0.3230769230769231,0.5538461538461539,0.123076923076923,0.5390070921985816,0.6352201257861636,0.3546099290780142,0.2765957446808511,9,Aggressive Guard
Malcolm Brogdon,2021-22,0.0,0.0,36,0.982,0.081,0.83,0.077,0.667,0.022,0.0,0.0,1.024,0.419,0.0,0.0,1.063,0.023,0.959,0.179,1.0,0.137,33.5,0.489,5.2,0.241,0.6502732240437158,0.5599999999999999,0.2,0.24,0.3443708609271523,1.0,0.3576158940397351,0.1655629139072847,11, Secondary Perimeter Shot Creator
Armoni Brooks,2021-22,0.0,0.0,41,1.233,0.154,0.875,0.057,0.838,0.133,0.0,0.0,0.629,0.125,0.0,0.0,0.0,0.0,0.87,0.33,1.056,0.129,15.6,0.529,4.6,0.159,0.3593749999999999,0.625,0.25,0.125,0.8518518518518517,0.203125,0.3518518518518518,0.5185185185185185,8,Movement Shooter
Davion Mitchell,2021-22,0.0,0.0,75,0.845,0.058,0.727,0.122,0.786,0.014,0.0,0.0,0.908,0.392,0.0,0.0,0.0,0.0,0.911,0.225,0.884,0.148,27.7,0.512,4.3,0.202,0.6,0.3857142857142857,0.2428571428571428,0.3714285714285714,0.3839285714285714,0.7461538461538461,0.4553571428571428,0.2053571428571428,11, Secondary Perimeter Shot Creator
Cam Thomas,2021-22,0.0,0.0,67,0.87,0.09,0.956,0.113,0.571,0.023,0.0,0.0,0.882,0.252,0.0,0.0,0.0,0.0,0.971,0.285,1.067,0.172,17.6,0.3,2.6,0.212,0.2441860465116279,0.196078431372549,0.3529411764705882,0.4509803921568627,0.3466666666666667,0.5116279069767442,0.56,0.2,11, Secondary Perimeter Shot Creator
Bryn Forbes,2021-22,0.0,0.0,40,0.837,0.141,0.0,0.0,1.123,0.164,0.0,0.0,0.829,0.118,0.0,0.0,0.0,0.0,1.119,0.314,1.189,0.213,17.1,0.328,3.9,0.201,0.2948717948717948,0.1212121212121212,0.3636363636363636,0.5151515151515151,0.5416666666666666,0.3461538461538461,0.3333333333333333,0.5,8,Movement Shooter
Landry Shamet,2021-22,0.0,0.0,69,0.709,0.099,0.0,0.0,1.288,0.093,0.0,0.0,0.857,0.138,0.0,0.0,0.0,0.0,1.167,0.408,0.97,0.18,20.8,0.461,4.8,0.16,0.3797468354430379,0.3636363636363636,0.3181818181818181,0.3181818181818181,0.6857142857142857,0.3291139240506329,0.2571428571428572,0.5714285714285714,8,Movement Shooter
James Harden,2021-22,0.0,0.0,44,0.792,0.045,1.057,0.318,0.0,0.0,0.0,0.0,0.83,0.318,0.0,0.0,1.375,0.023,1.056,0.068,0.913,0.163,37.2,0.413,6.9,0.266,0.7863247863247863,0.5119047619047619,0.3928571428571428,0.0952380952380952,0.4509803921568627,0.6837606837606838,0.4836601307189542,0.065359477124183,9,Aggressive Guard
Chris Paul,2021-22,0.0,0.0,65,1.179,0.029,0.778,0.111,0.0,0.0,0.0,0.0,0.993,0.572,0.0,0.0,0.0,0.0,0.955,0.091,1.032,0.098,32.9,0.501,3.1,0.197,1.3243243243243246,0.0602409638554216,0.3855421686746987,0.5542168674698794,0.2743362831858407,0.8040540540540542,0.7522123893805309,0.0707964601769911,11, Secondary Perimeter Shot Creator
Kemba Walker,2021-22,0.0,0.0,37,1.0,0.074,0.84,0.056,0.0,0.0,0.0,0.0,0.964,0.506,0.0,0.0,0.0,0.0,1.046,0.196,1.022,0.101,25.6,0.465,5.4,0.202,0.5508474576271187,0.3829787234042553,0.2978723404255319,0.3191489361702127,0.54,0.6271186440677967,0.55,0.19,11, Secondary Perimeter Shot Creator
Devonte' Graham,2021-22,0.0,0.0,76,0.673,0.051,0.688,0.049,1.119,0.061,0.0,0.0,0.785,0.316,0.0,0.0,1.0,0.011,1.067,0.294,1.071,0.144,28.4,0.557,7.4,0.191,0.6062992125984252,0.3235294117647059,0.2352941176470588,0.4411764705882352,0.691588785046729,0.4015748031496063,0.4299065420560747,0.4299065420560747,11, Secondary Perimeter Shot Creator
Cameron Payne,2021-22,0.0,0.0,58,1.0,0.043,0.791,0.059,0.0,0.0,0.0,0.0,0.839,0.479,0.0,0.0,0.833,0.017,1.015,0.183,0.861,0.139,22.0,0.31,3.6,0.235,0.7355371900826447,0.3538461538461538,0.4615384615384615,0.1846153846153846,0.3564356435643565,0.8016528925619836,0.3366336633663366,0.198019801980198,11, Secondary Perimeter Shot Creator
Wayne Ellington,2021-22,0.0,0.0,43,0.906,0.124,0.0,0.0,0.727,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369,0.43,0.911,0.174,18.8,0.643,4.9,0.135,0.2452830188679245,0.4285714285714286,0.2857142857142857,0.2857142857142857,0.890909090909091,0.1320754716981132,0.2545454545454545,0.6727272727272727,8,Movement Shooter
Joe Ingles,2021-22,0.0,0.0,45,0.933,0.088,0.0,0.0,0.882,0.1,0.0,0.0,1.022,0.268,0.0,0.0,0.0,0.0,0.956,0.336,0.949,0.115,24.9,0.571,5.0,0.129,0.92,0.4285714285714286,0.5,0.0714285714285714,0.7936507936507937,0.5066666666666666,0.2857142857142857,0.5238095238095238,8,Movement Shooter
Tyrese Haliburton,2021-22,0.0,0.0,51,0.628,0.058,1.175,0.077,1.167,0.016,0.0,0.0,0.849,0.474,0.0,0.0,1.5,0.016,1.144,0.159,1.196,0.145,35.0,0.536,5.1,0.184,1.1063829787234043,0.2835820895522388,0.3880597014925373,0.3283582089552239,0.4322033898305084,0.8581560283687943,0.5423728813559322,0.1610169491525423,11, Secondary Perimeter Shot Creator
Brandon Williams,2021-22,0.0,0.0,24,0.929,0.073,1.0,0.128,0.615,0.034,0.0,0.0,0.646,0.332,0.0,0.0,0.0,0.0,0.676,0.193,1.091,0.144,26.7,0.381,4.4,0.246,0.5477707006369427,0.5,0.2837837837837837,0.2162162162162162,0.3728813559322034,0.6687898089171975,0.3389830508474576,0.2203389830508474,11, Secondary Perimeter Shot Creator
Shake Milton,2021-22,0.0,0.0,55,0.885,0.055,0.7,0.042,0.5,0.021,0.0,0.0,0.868,0.319,0.0,0.0,1.375,0.034,0.966,0.314,1.205,0.154,21.4,0.369,2.4,0.174,0.6144578313253011,0.4,0.4,0.2,0.3287671232876712,0.7710843373493975,0.3424657534246575,0.2465753424657534,11, Secondary Perimeter Shot Creator
Derrick Rose,2021-22,0.0,0.0,26,1.267,0.046,1.036,0.086,0.0,0.0,0.0,0.0,0.754,0.398,0.0,0.0,0.0,0.0,1.071,0.214,1.121,0.177,24.5,0.412,3.5,0.217,0.65,0.4347826086956521,0.3478260869565217,0.217391304347826,0.3333333333333333,0.7999999999999999,0.3428571428571428,0.2,11, Secondary Perimeter Shot Creator
Shai Gilgeous-Alexander,2021-22,0.0,0.0,56,1.056,0.013,1.029,0.277,0.88,0.018,1.077,0.009,0.896,0.39,0.0,0.0,1.353,0.012,0.975,0.086,1.082,0.141,34.7,0.402,5.3,0.298,0.5439330543933054,0.417910447761194,0.4253731343283582,0.1567164179104477,0.2819148936170212,1.0,0.4361702127659574,0.0478723404255319,9,Aggressive Guard
Jeremy Lamb,2021-22,0.0,0.0,39,0.826,0.081,0.773,0.077,0.929,0.049,0.0,0.0,0.797,0.243,0.0,0.0,0.0,0.0,1.107,0.296,1.194,0.127,16.7,0.352,3.0,0.189,0.409090909090909,0.2187499999999999,0.46875,0.3125,0.4838709677419354,0.6212121212121211,0.3870967741935484,0.3225806451612903,11, Secondary Perimeter Shot Creator
Tre Mann,2021-22,0.0,0.0,60,0.679,0.04,0.714,0.071,0.939,0.047,0.0,0.0,0.803,0.401,0.0,0.0,1.071,0.02,1.011,0.259,1.306,0.104,22.8,0.383,4.5,0.213,0.2542372881355932,0.2884615384615384,0.4807692307692307,0.2307692307692307,0.4591836734693877,0.6016949152542372,0.4591836734693877,0.2142857142857142,11, Secondary Perimeter Shot Creator
Terence Davis,2021-22,0.0,0.0,30,1.636,0.035,0.0,0.0,0.889,0.086,0.0,0.0,0.875,0.203,0.0,0.0,0.0,0.0,0.892,0.324,1.145,0.241,17.9,0.354,5.0,0.244,0.2244897959183673,0.6666666666666667,0.2051282051282051,0.1282051282051282,0.5617977528089887,0.3979591836734693,0.2696629213483146,0.3146067415730337,8,Movement Shooter
Quentin Grimes,2021-22,0.0,0.0,46,1.385,0.048,0.0,0.0,1.053,0.07,0.0,0.0,0.0,0.052,0.0,0.0,0.7,0.037,1.203,0.511,0.914,0.215,17.1,0.548,4.1,0.149,0.3725490196078431,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.803921568627451,0.1764705882352941,0.2352941176470588,0.6666666666666667,6,Spot-Up Shooter
Lindy Waters III,2021-22,0.0,0.0,24,0.857,0.114,0.0,0.0,1.133,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.395,1.49,0.276,18.6,0.52,5.8,0.166,0.3142857142857143,0.5,0.3333333333333333,0.1666666666666666,0.8285714285714285,0.1428571428571428,0.1857142857142857,0.6571428571428571,8,Movement Shooter
Aaron Holiday,2021-22,0.0,0.0,41,1.063,0.06,0.9,0.075,0.0,0.0,0.0,0.0,0.829,0.285,0.0,0.0,0.0,0.0,0.953,0.322,1.189,0.139,16.2,0.446,1.6,0.182,0.7741935483870966,0.3421052631578947,0.4473684210526316,0.2105263157894737,0.2962962962962963,1.032258064516129,0.2962962962962963,0.2222222222222222,11, Secondary Perimeter Shot Creator
Lance Stephenson,2021-22,0.0,0.0,40,0.739,0.056,0.872,0.094,0.0,0.0,0.0,0.0,0.891,0.487,0.0,0.0,0.0,0.0,0.9,0.194,1.026,0.094,17.7,0.309,2.0,0.219,0.594059405940594,0.4117647058823529,0.1568627450980392,0.4313725490196078,0.2857142857142857,0.5247524752475248,0.4428571428571429,0.1714285714285714,11, Secondary Perimeter Shot Creator
Spencer Dinwiddie,2021-22,0.0,0.0,44,0.68,0.04,0.865,0.153,0.0,0.0,0.0,0.0,0.917,0.425,0.0,0.0,0.786,0.022,1.019,0.169,0.742,0.105,29.6,0.385,4.9,0.208,0.717391304347826,0.3934426229508196,0.4098360655737704,0.1967213114754098,0.4454545454545455,0.7536231884057971,0.4090909090909091,0.1909090909090909,11, Secondary Perimeter Shot Creator
Coby White,2021-22,0.0,0.0,61,0.8,0.027,0.962,0.035,1.267,0.04,0.0,0.0,0.887,0.235,0.0,0.0,0.0,0.0,1.1,0.437,1.148,0.162,27.5,0.426,5.8,0.195,0.408695652173913,0.4791666666666666,0.2708333333333333,0.25,0.5471698113207547,0.6,0.2735849056603773,0.4339622641509433,11, Secondary Perimeter Shot Creator
Austin Rivers,2021-22,0.0,0.0,67,0.423,0.061,0.873,0.13,0.333,0.028,0.0,0.0,0.581,0.102,0.0,0.0,0.0,0.0,1.198,0.454,1.127,0.149,22.1,0.406,3.4,0.123,0.4655172413793103,0.611111111111111,0.3333333333333332,0.0555555555555555,0.6538461538461539,0.5517241379310345,0.1923076923076923,0.4615384615384615,11, Secondary Perimeter Shot Creator
Ish Smith,2021-22,0.0,0.0,37,0.818,0.048,0.667,0.105,0.0,0.0,0.0,0.0,0.743,0.323,0.0,0.0,0.0,0.0,0.979,0.205,0.591,0.192,17.3,0.601,1.0,0.195,1.220338983050847,0.2678571428571428,0.2857142857142857,0.4464285714285714,0.1515151515151515,1.423728813559322,0.5909090909090909,0.0606060606060606,5,Pass-First Hesitant-Shooter
