PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,Misc PPP,Misc FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,Total Poss,MIN,POTENTIAL_AST,DRIVE_PASSES_PCT,PULL_UP_FG3_PCT,CATCH_SHOOT_FG_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ
Bogdan Bogdanovic,2021-22,0.0,0.0,63,1.085,0.078,1.038,0.085,0.647,0.037,0.821,0.104,0.7,0.011,0.827,0.196,0.6,0.022,1.2,0.016,1.181,0.284,1.257,0.158,14.7,29.3,5.0,0.426,0.357,0.399,7.3,0.212,0.3401360544217687,0.320754716981132,0.3773584905660377,0.3018867924528302,0.5793650793650794,0.44217687074829937,0.373015873015873,0.39682539682539686
Mike Conley,2021-22,0.0,0.0,72,0.968,0.064,1.0,0.062,0.825,0.064,1.115,0.053,0.0,0.0,0.961,0.503,0.0,0.0,0.0,0.0,1.144,0.156,0.976,0.084,13.6,28.6,10.7,0.497,0.409,0.414,5.8,0.202,0.7867647058823529,0.25000000000000006,0.6346153846153847,0.11538461538461539,0.5272727272727272,0.8897058823529411,0.49090909090909096,0.16363636363636364
Immanuel Quickley,2021-22,0.0,0.0,78,1.267,0.05,0.871,0.112,0.865,0.041,0.75,0.018,0.0,0.0,0.959,0.347,0.0,0.0,0.5,0.011,0.948,0.254,1.072,0.153,11.200000000000001,23.1,6.4,0.471,0.351,0.321,5.1,0.217,0.5714285714285714,0.24390243902439027,0.5121951219512195,0.24390243902439027,0.5483870967741935,0.6607142857142857,0.5698924731182795,0.18279569892473116
Jordan Clarkson,2021-22,0.0,0.0,79,0.919,0.048,0.974,0.117,0.606,0.025,1.058,0.079,0.0,0.0,0.989,0.279,0.789,0.015,1.115,0.02,0.878,0.264,1.103,0.142,15.899999999999999,27.1,4.3,0.34,0.332,0.314,7.6,0.258,0.27044025157232704,0.3230769230769231,0.5538461538461539,0.12307692307692308,0.5390070921985816,0.6352201257861636,0.3546099290780142,0.2765957446808511
Malcolm Brogdon,2021-22,0.0,0.0,36,0.982,0.081,0.83,0.077,0.586,0.042,0.667,0.022,0.0,0.0,1.024,0.419,0.0,0.0,1.063,0.023,0.959,0.179,1.0,0.137,18.3,33.5,11.9,0.489,0.298,0.33,5.2,0.241,0.6502732240437158,0.5599999999999999,0.2,0.24,0.34437086092715236,1.0,0.35761589403973515,0.16556291390728478
Armoni Brooks,2021-22,0.0,0.0,41,1.233,0.154,0.875,0.057,0.0,0.0,0.838,0.133,0.0,0.0,0.629,0.125,0.0,0.0,0.0,0.0,0.87,0.33,1.056,0.129,6.4,15.6,2.3,0.529,0.292,0.3,4.6,0.159,0.35937499999999994,0.625,0.25000000000000006,0.12500000000000003,0.8518518518518517,0.203125,0.3518518518518518,0.5185185185185185
Davion Mitchell,2021-22,0.0,0.0,75,0.845,0.058,0.727,0.122,0.455,0.033,0.786,0.014,0.0,0.0,0.908,0.392,0.0,0.0,0.0,0.0,0.911,0.225,0.884,0.148,13.0,27.7,7.8,0.512,0.284,0.326,4.3,0.202,0.6,0.38571428571428573,0.24285714285714285,0.37142857142857144,0.38392857142857145,0.7461538461538461,0.45535714285714285,0.20535714285714285
Cam Thomas,2021-22,0.0,0.0,67,0.87,0.09,0.956,0.113,0.818,0.036,0.571,0.023,0.0,0.0,0.882,0.252,0.0,0.0,0.0,0.0,0.971,0.285,1.067,0.172,8.6,17.6,2.1,0.3,0.253,0.293,2.6,0.212,0.24418604651162792,0.19607843137254904,0.35294117647058826,0.45098039215686275,0.3466666666666667,0.5116279069767442,0.56,0.2
Bryn Forbes,2021-22,0.0,0.0,40,0.837,0.141,0.0,0.0,0.0,0.0,1.123,0.164,0.0,0.0,0.829,0.118,0.0,0.0,0.0,0.0,1.119,0.314,1.189,0.213,7.800000000000001,17.1,2.3,0.328,0.38,0.416,3.9,0.201,0.2948717948717948,0.12121212121212123,0.36363636363636365,0.5151515151515151,0.5416666666666666,0.34615384615384615,0.3333333333333333,0.5
Landry Shamet,2021-22,0.0,0.0,69,0.709,0.099,0.0,0.0,0.421,0.034,1.288,0.093,0.0,0.0,0.857,0.138,0.0,0.0,0.0,0.0,1.167,0.408,0.97,0.18,7.9,20.8,3.0,0.461,0.277,0.396,4.8,0.16,0.37974683544303794,0.36363636363636365,0.3181818181818181,0.3181818181818181,0.6857142857142857,0.3291139240506329,0.2571428571428572,0.5714285714285714
James Harden,2021-22,0.0,0.0,44,0.792,0.045,1.057,0.318,0.489,0.045,0.0,0.0,0.0,0.0,0.83,0.318,0.0,0.0,1.375,0.023,1.056,0.068,0.913,0.163,23.4,37.2,18.4,0.413,0.332,0.338,6.9,0.266,0.7863247863247863,0.5119047619047619,0.3928571428571428,0.09523809523809523,0.45098039215686275,0.6837606837606838,0.48366013071895425,0.06535947712418301
Chris Paul,2021-22,0.0,0.0,65,1.179,0.029,0.778,0.111,0.938,0.082,0.0,0.0,0.0,0.0,0.993,0.572,0.0,0.0,0.0,0.0,0.955,0.091,1.032,0.098,14.799999999999999,32.9,19.6,0.501,0.302,0.4,3.1,0.197,1.3243243243243246,0.06024096385542168,0.38554216867469876,0.5542168674698794,0.2743362831858407,0.8040540540540542,0.7522123893805309,0.07079646017699115
Kemba Walker,2021-22,0.0,0.0,37,1.0,0.074,0.84,0.056,0.529,0.038,0.0,0.0,0.0,0.0,0.964,0.506,0.0,0.0,0.0,0.0,1.046,0.196,1.022,0.101,11.799999999999999,25.6,6.5,0.465,0.348,0.403,5.4,0.202,0.5508474576271187,0.3829787234042553,0.2978723404255319,0.3191489361702127,0.54,0.6271186440677967,0.55,0.19
Devonte' Graham,2021-22,0.0,0.0,76,0.673,0.051,0.688,0.049,0.661,0.061,1.119,0.061,0.0,0.0,0.785,0.316,0.0,0.0,1.0,0.011,1.067,0.294,1.071,0.144,12.7,28.4,7.7,0.557,0.257,0.392,7.4,0.191,0.6062992125984252,0.3235294117647059,0.23529411764705882,0.4411764705882352,0.691588785046729,0.4015748031496063,0.42990654205607476,0.42990654205607476
Cameron Payne,2021-22,0.0,0.0,58,1.0,0.043,0.791,0.059,0.575,0.055,0.0,0.0,0.0,0.0,0.839,0.479,0.0,0.0,0.833,0.017,1.015,0.183,0.861,0.139,12.099999999999998,22.0,8.9,0.31,0.299,0.351,3.6,0.235,0.7355371900826447,0.3538461538461538,0.46153846153846156,0.1846153846153846,0.3564356435643565,0.8016528925619836,0.33663366336633666,0.19801980198019803
Wayne Ellington,2021-22,0.0,0.0,43,0.906,0.124,0.0,0.0,0.0,0.0,0.727,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369,0.43,0.911,0.174,5.3,18.8,1.3,0.643,0.294,0.422,4.9,0.135,0.24528301886792456,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.890909090909091,0.1320754716981132,0.2545454545454545,0.6727272727272727
Joe Ingles,2021-22,0.0,0.0,45,0.933,0.088,0.0,0.0,0.556,0.053,0.882,0.1,0.0,0.0,1.022,0.268,0.0,0.0,0.0,0.0,0.956,0.336,0.949,0.115,7.5,24.9,6.9,0.571,0.297,0.358,5.0,0.129,0.92,0.4285714285714286,0.5,0.07142857142857144,0.7936507936507937,0.5066666666666666,0.28571428571428575,0.5238095238095238
Tyrese Haliburton,2021-22,0.0,0.0,51,0.628,0.058,1.175,0.077,0.647,0.046,1.167,0.016,0.0,0.0,0.849,0.474,0.0,0.0,1.5,0.016,1.144,0.159,1.196,0.145,14.1,35.0,15.6,0.536,0.404,0.427,5.1,0.184,1.1063829787234043,0.2835820895522388,0.3880597014925373,0.3283582089552239,0.43220338983050843,0.8581560283687943,0.5423728813559322,0.16101694915254236
Payton Pritchard,2021-22,0.0,0.0,71,1.625,0.038,1.45,0.047,0.824,0.04,0.85,0.047,0.0,0.0,0.867,0.232,0.0,0.0,0.0,0.0,1.043,0.384,1.235,0.161,5.3999999999999995,14.1,3.7,0.607,0.392,0.426,3.5,0.18,0.6851851851851852,0.3684210526315789,0.2105263157894737,0.4210526315789474,0.6603773584905661,0.4444444444444445,0.32075471698113206,0.4716981132075472
Brandon Williams,2021-22,0.0,0.0,24,0.929,0.073,1.0,0.128,0.7,0.052,0.615,0.034,0.0,0.0,0.646,0.332,0.0,0.0,0.0,0.0,0.676,0.193,1.091,0.144,15.7,26.7,8.6,0.381,0.222,0.365,4.4,0.246,0.5477707006369427,0.5,0.28378378378378377,0.21621621621621623,0.3728813559322034,0.6687898089171975,0.3389830508474576,0.22033898305084745
Shake Milton,2021-22,0.0,0.0,55,0.885,0.055,0.7,0.042,0.762,0.044,0.5,0.021,0.0,0.0,0.868,0.319,0.0,0.0,1.375,0.034,0.966,0.314,1.205,0.154,8.3,21.4,5.1,0.369,0.289,0.351,2.4,0.174,0.6144578313253011,0.4,0.4,0.2,0.3287671232876712,0.7710843373493975,0.3424657534246575,0.24657534246575344
Derrick Rose,2021-22,0.0,0.0,26,1.267,0.046,1.036,0.086,1.5,0.031,0.0,0.0,0.0,0.0,0.754,0.398,0.0,0.0,0.0,0.0,1.071,0.214,1.121,0.177,12.0,24.5,7.8,0.412,0.382,0.426,3.5,0.217,0.65,0.43478260869565216,0.34782608695652173,0.21739130434782608,0.3333333333333333,0.7999999999999999,0.34285714285714286,0.2
Shai Gilgeous-Alexander,2021-22,0.0,0.0,56,1.056,0.013,1.029,0.277,0.806,0.045,0.88,0.018,1.077,0.009,0.896,0.39,0.0,0.0,1.353,0.012,0.975,0.086,1.082,0.141,23.900000000000002,34.7,13.0,0.402,0.273,0.415,5.3,0.298,0.5439330543933054,0.417910447761194,0.4253731343283582,0.15671641791044777,0.28191489361702127,0.9999999999999999,0.4361702127659574,0.047872340425531915
Jevon Carter,2021-22,0.0,0.0,46,0.95,0.099,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.683,0.202,0.0,0.0,0.0,0.0,0.96,0.369,1.147,0.167,4.0,13.7,2.2,0.634,0.453,0.361,2.6,0.135,0.55,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6842105263157895,0.3,0.4473684210526316,0.4736842105263158
Jeremy Lamb,2021-22,0.0,0.0,39,0.826,0.081,0.773,0.077,0.667,0.063,0.929,0.049,0.0,0.0,0.797,0.243,0.0,0.0,0.0,0.0,1.107,0.296,1.194,0.127,6.6000000000000005,16.7,2.7,0.352,0.327,0.345,3.0,0.189,0.40909090909090906,0.21874999999999997,0.46875,0.3125,0.48387096774193544,0.6212121212121211,0.3870967741935484,0.3225806451612903
Tre Mann,2021-22,0.0,0.0,60,0.679,0.04,0.714,0.071,0.435,0.033,0.939,0.047,0.0,0.0,0.803,0.401,0.0,0.0,1.071,0.02,1.011,0.259,1.306,0.104,11.8,22.8,3.0,0.383,0.342,0.379,4.5,0.213,0.2542372881355932,0.28846153846153844,0.4807692307692307,0.23076923076923075,0.4591836734693877,0.6016949152542372,0.4591836734693877,0.21428571428571427
Terence Davis,2021-22,0.0,0.0,30,1.636,0.035,0.0,0.0,1.0,0.035,0.889,0.086,0.0,0.0,0.875,0.203,0.0,0.0,0.0,0.0,0.892,0.324,1.145,0.241,9.8,17.9,2.2,0.354,0.356,0.313,5.0,0.244,0.22448979591836735,0.6666666666666667,0.20512820512820515,0.12820512820512822,0.5617977528089887,0.39795918367346933,0.2696629213483146,0.3146067415730337
Quentin Grimes,2021-22,0.0,0.0,46,1.385,0.048,0.0,0.0,0.0,0.0,1.053,0.07,0.0,0.0,0.0,0.052,0.0,0.0,0.7,0.037,1.203,0.511,0.914,0.215,5.1,17.1,1.9,0.548,0.257,0.417,4.1,0.149,0.37254901960784315,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.803921568627451,0.17647058823529413,0.23529411764705882,0.6666666666666667
Lindy Waters III,2021-22,0.0,0.0,24,0.857,0.114,0.0,0.0,0.0,0.0,1.133,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.395,1.49,0.276,7.0,18.6,2.2,0.52,0.448,0.353,5.8,0.166,0.31428571428571433,0.5,0.33333333333333337,0.16666666666666669,0.8285714285714285,0.14285714285714285,0.18571428571428572,0.6571428571428571
Kira Lewis Jr.,2021-22,0.0,0.0,24,1.133,0.085,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.717,0.341,0.0,0.0,0.0,0.0,0.868,0.216,1.156,0.182,6.6000000000000005,14.2,4.3,0.389,0.19,0.243,2.4,0.209,0.6515151515151514,0.4736842105263158,0.3157894736842105,0.2105263157894737,0.39344262295081966,0.6818181818181818,0.3278688524590164,0.24590163934426232
Aaron Holiday,2021-22,0.0,0.0,41,1.063,0.06,0.9,0.075,0.533,0.056,0.0,0.0,0.0,0.0,0.829,0.285,0.0,0.0,0.0,0.0,0.953,0.322,1.189,0.139,6.200000000000001,16.2,4.8,0.446,0.448,0.347,1.6,0.182,0.7741935483870966,0.34210526315789475,0.4473684210526316,0.2105263157894737,0.2962962962962963,1.032258064516129,0.2962962962962963,0.2222222222222222
Lance Stephenson,2021-22,0.0,0.0,40,0.739,0.056,0.872,0.094,0.833,0.044,0.0,0.0,0.0,0.0,0.891,0.487,0.0,0.0,0.0,0.0,0.9,0.194,1.026,0.094,10.1,17.7,6.0,0.309,0.333,0.298,2.0,0.219,0.594059405940594,0.4117647058823529,0.1568627450980392,0.4313725490196078,0.2857142857142857,0.5247524752475248,0.4428571428571429,0.17142857142857143
Spencer Dinwiddie,2021-22,0.0,0.0,44,0.68,0.04,0.865,0.153,0.647,0.054,0.0,0.0,0.0,0.0,0.917,0.425,0.0,0.0,0.786,0.022,1.019,0.169,0.742,0.105,13.8,29.6,9.9,0.385,0.315,0.375,4.9,0.208,0.717391304347826,0.3934426229508196,0.40983606557377045,0.1967213114754098,0.4454545454545455,0.7536231884057971,0.4090909090909091,0.19090909090909092
P.J. Dozier,2021-22,0.0,0.0,18,1.067,0.126,0.5,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.151,0.0,0.0,0.0,0.0,1.111,0.303,0.524,0.176,5.6000000000000005,18.9,2.7,0.489,0.214,0.325,2.7,0.147,0.48214285714285715,0.31034482758620685,0.31034482758620685,0.3793103448275862,0.49090909090909096,0.4464285714285714,0.34545454545454546,0.4
Kyle Guy,2021-22,0.0,0.0,18,1.0,0.16,0.0,0.0,0.0,0.0,1.182,0.136,0.0,0.0,0.474,0.235,0.0,0.0,0.0,0.0,1.158,0.235,0.0,0.0,3.9,9.8,2.1,0.386,0.2,0.4,2.1,0.182,0.5384615384615385,0.39999999999999997,0.3333333333333333,0.26666666666666666,0.6176470588235294,0.5897435897435898,0.2647058823529412,0.4705882352941177
Frank Ntilikina,2021-22,0.0,0.0,58,0.842,0.072,0.667,0.045,0.571,0.08,0.0,0.0,0.0,0.0,0.775,0.152,0.0,0.0,0.0,0.0,1.064,0.417,0.787,0.178,4.3,11.8,2.3,0.48,0.238,0.394,1.9,0.165,0.5348837209302325,0.25,0.4,0.35,0.5,0.48837209302325585,0.2894736842105263,0.4473684210526316
Coby White,2021-22,0.0,0.0,61,0.8,0.027,0.962,0.035,0.464,0.037,1.267,0.04,0.0,0.0,0.887,0.235,0.0,0.0,0.0,0.0,1.1,0.437,1.148,0.162,11.5,27.5,4.7,0.426,0.311,0.404,5.8,0.195,0.40869565217391307,0.47916666666666663,0.27083333333333337,0.25,0.5471698113207547,0.6,0.27358490566037735,0.43396226415094336
Joe Harris,2021-22,0.0,0.0,14,1.0,0.106,0.0,0.0,0.0,0.0,0.8,0.106,0.0,0.0,0.0,0.0,1.0,0.113,0.0,0.0,1.065,0.437,2.111,0.127,8.9,30.2,2.1,0.375,0.429,0.463,6.3,0.146,0.23595505617977527,0.48,0.36,0.16,0.7078651685393258,0.449438202247191,0.12359550561797754,0.6629213483146068
Lou Williams,2021-22,0.0,0.0,56,0.519,0.068,0.49,0.123,0.429,0.035,0.0,0.0,0.0,0.0,0.939,0.412,0.0,0.0,0.0,0.0,1.014,0.186,1.04,0.126,6.8,14.3,3.6,0.406,0.354,0.436,1.8,0.215,0.5294117647058824,0.1794871794871795,0.38461538461538464,0.4358974358974359,0.3157894736842105,0.7205882352941178,0.5614035087719298,0.17543859649122806
Matt Thomas,2021-22,0.0,0.0,40,0.867,0.1,0.0,0.0,0.0,0.0,0.833,0.08,0.0,0.0,1.333,0.1,0.0,0.0,0.0,0.0,1.211,0.507,0.722,0.12,3.2,11.5,1.0,0.588,0.4,0.357,2.3,0.137,0.3125,0.0,0.18181818181818182,0.8181818181818181,0.676470588235294,0.125,0.4411764705882353,0.5294117647058824
Malachi Flynn,2021-22,0.0,0.0,44,0.857,0.068,0.742,0.15,0.7,0.049,0.0,0.0,0.0,0.0,0.821,0.325,0.0,0.0,0.0,0.0,1.204,0.238,1.0,0.141,4.5,12.2,3.8,0.543,0.206,0.389,2.0,0.157,0.8444444444444444,0.3181818181818181,0.2727272727272727,0.40909090909090906,0.47619047619047616,0.6444444444444444,0.42857142857142855,0.2857142857142857
Keljin Blevins,2021-22,0.0,0.0,31,0.8,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.098,0.0,0.0,0.0,0.0,0.923,0.293,0.586,0.218,3.1,11.3,1.3,0.429,0.278,0.302,2.3,0.161,0.41935483870967744,0.6153846153846154,0.15384615384615385,0.23076923076923075,0.6388888888888888,0.3548387096774194,0.25,0.4722222222222222
Rodney Hood,2021-22,0.0,0.0,39,1.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.111,0.0,0.0,0.0,0.0,0.729,0.486,1.786,0.097,2.9,13.6,1.4,0.473,0.35,0.315,1.8,0.106,0.48275862068965514,0.23076923076923078,0.23076923076923078,0.5384615384615385,0.6,0.37931034482758624,0.3333333333333333,0.4666666666666666
Michael Porter Jr.,2021-22,0.0,0.0,9,0.846,0.11,0.0,0.0,0.455,0.093,0.286,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.22,1.033,0.254,10.8,29.5,3.3,0.364,0.25,0.257,5.3,0.192,0.3055555555555555,0.42622950819672134,0.18032786885245905,0.39344262295081966,0.46491228070175433,0.2222222222222222,0.34210526315789475,0.34210526315789475
Austin Rivers,2021-22,0.0,0.0,67,0.423,0.061,0.873,0.13,0.143,0.033,0.333,0.028,0.0,0.0,0.581,0.102,0.0,0.0,0.0,0.0,1.198,0.454,1.127,0.149,5.800000000000001,22.1,2.7,0.406,0.222,0.37,3.4,0.123,0.46551724137931033,0.611111111111111,0.3333333333333332,0.055555555555555546,0.6538461538461539,0.5517241379310345,0.1923076923076923,0.4615384615384615
Ish Smith,2021-22,0.0,0.0,37,0.818,0.048,0.667,0.105,0.632,0.083,0.0,0.0,0.0,0.0,0.743,0.323,0.0,0.0,0.0,0.0,0.979,0.205,0.591,0.192,5.9,17.3,7.2,0.601,0.293,0.448,1.0,0.195,1.2203389830508473,0.26785714285714285,0.28571428571428575,0.44642857142857145,0.15151515151515152,1.423728813559322,0.5909090909090909,0.060606060606060615
D.J. Augustin,2021-22,0.0,0.0,34,0.643,0.072,0.727,0.056,0.429,0.072,2.182,0.056,0.0,0.0,0.615,0.4,0.0,0.0,0.0,0.0,1.424,0.169,1.083,0.123,5.1000000000000005,16.1,4.1,0.611,0.302,0.49,3.0,0.139,0.8039215686274508,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.75,0.6666666666666666,0.325,0.475
Lonzo Ball,2021-22,0.0,0.0,35,0.36,0.053,0.5,0.021,0.571,0.044,0.0,0.0,0.0,0.0,0.732,0.204,0.0,0.0,1.154,0.027,1.175,0.398,1.0,0.211,13.1,34.6,9.8,0.486,0.413,0.422,7.4,0.17,0.7480916030534351,0.4857142857142857,0.2285714285714286,0.2857142857142857,0.6788990825688074,0.3129770992366412,0.28440366972477066,0.5229357798165137
Mychal Mulder,2021-22,0.0,0.0,15,0.7,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.421,0.455,0.145,3.5,14.1,1.4,0.133,0.333,0.319,3.2,0.153,0.39999999999999997,0.5,0.28571428571428575,0.2142857142857143,0.7111111111111111,0.2571428571428572,0.13333333333333333,0.6222222222222222
Isaiah Thomas,2021-22,0.0,0.0,17,0.7,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023,0.321,0.0,0.0,0.0,0.0,1.022,0.328,1.045,0.161,7.1000000000000005,15.2,2.5,0.351,0.333,0.346,3.8,0.245,0.352112676056338,0.3157894736842105,0.39473684210526316,0.2894736842105263,0.5,0.704225352112676,0.4210526315789474,0.3157894736842105
Isaiah Joe,2021-22,0.0,0.0,55,0.583,0.059,0.0,0.0,0.455,0.054,1.286,0.103,0.0,0.0,0.192,0.127,0.0,0.0,0.0,0.0,1.255,0.461,1.0,0.118,3.0,11.1,1.1,0.577,0.118,0.364,2.5,0.144,0.3666666666666667,0.3333333333333333,0.22222222222222224,0.4444444444444445,0.78125,0.3,0.21874999999999997,0.65625
Ty Jerome,2021-22,0.0,0.0,48,0.455,0.029,1.167,0.031,0.1,0.026,0.815,0.07,0.0,0.0,0.893,0.317,0.0,0.0,0.0,0.0,0.822,0.335,1.068,0.153,8.1,16.7,4.6,0.453,0.245,0.312,3.9,0.205,0.5679012345679012,0.2333333333333333,0.6666666666666666,0.09999999999999999,0.5735294117647058,0.7160493827160493,0.3088235294117647,0.4264705882352941
Keifer Sykes,2021-22,0.0,0.0,32,0.364,0.048,0.333,0.053,0.583,0.053,0.0,0.0,0.0,0.0,0.613,0.329,0.0,0.0,0.0,0.0,0.727,0.289,1.412,0.149,6.6,17.7,4.1,0.463,0.179,0.344,2.8,0.174,0.6212121212121212,0.3823529411764706,0.17647058823529413,0.4411764705882353,0.47457627118644063,0.5151515151515151,0.423728813559322,0.3389830508474576
Brad Wanamaker,2021-22,0.0,0.0,22,0.3,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.379,0.0,0.0,0.0,0.0,0.941,0.165,0.75,0.233,4.199999999999999,13.9,4.7,0.533,0.0,0.5,0.7,0.146,1.1190476190476193,0.40740740740740744,0.2222222222222222,0.37037037037037035,0.21212121212121213,0.9523809523809526,0.42424242424242425,0.09090909090909091
Trey Burke,2021-22,0.0,0.0,42,0.273,0.044,0.645,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.796,0.369,0.0,0.0,0.0,0.0,1.104,0.266,1.0,0.131,5.6000000000000005,10.5,2.3,0.435,0.259,0.35,2.0,0.25,0.41071428571428564,0.21874999999999997,0.3125,0.46875,0.3921568627450981,0.5535714285714285,0.4901960784313726,0.27450980392156865
Brandon Goodwin,2021-22,0.0,0.0,36,0.182,0.054,1.118,0.084,0.095,0.104,0.0,0.0,0.0,0.0,0.875,0.356,0.0,0.0,0.0,0.0,1.19,0.208,0.742,0.153,5.500000000000001,13.9,5.3,0.545,0.333,0.355,1.5,0.177,0.9636363636363634,0.5,0.32142857142857145,0.17857142857142858,0.3488372093023256,0.8909090909090909,0.3488372093023256,0.20930232558139536
Markelle Fultz,2021-22,0.0,0.0,18,0.182,0.048,0.538,0.057,0.5,0.079,0.0,0.0,0.545,0.097,0.895,0.419,0.0,0.0,0.0,0.0,0.889,0.079,1.105,0.167,11.9,20.0,10.8,0.407,0.286,0.2,0.9,0.265,0.907563025210084,0.36781609195402304,0.27586206896551724,0.35632183908045983,0.09278350515463918,0.8823529411764706,0.4639175257731959,0.061855670103092786
Killian Tillie,2021-22,0.0,0.0,36,0.125,0.111,0.0,0.0,0.4,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068,0.514,0.688,0.111,3.1999999999999997,12.8,0.9,0.375,0.25,0.313,2.4,0.128,0.28125000000000006,0.5,0.25,0.25,0.6857142857142857,0.34375000000000006,0.05714285714285715,0.6285714285714287
Miles McBride,2021-22,0.0,0.0,13,0.0,0.0,0.5,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.302,0.0,0.0,0.0,0.0,0.583,0.226,0.9,0.189,3.7,9.3,1.5,0.526,0.233,0.27,1.7,0.137,0.4054054054054054,0.33333333333333337,0.25,0.4166666666666667,0.6296296296296295,0.27027027027027023,0.40740740740740744,0.3333333333333333
Trent Forrest,2021-22,0.0,0.0,60,0.0,0.0,0.895,0.085,0.5,0.08,0.0,0.0,0.0,0.0,0.968,0.42,0.0,0.0,0.0,0.0,0.62,0.223,1.0,0.103,3.4,12.8,3.1,0.497,0.2,0.182,0.5,0.124,0.911764705882353,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.1923076923076923,1.4705882352941178,0.11538461538461538,0.15384615384615385
Rajon Rondo,2021-22,0.0,0.0,21,0.0,0.0,0.875,0.107,0.273,0.074,0.0,0.0,0.0,0.0,0.741,0.362,0.0,0.0,0.0,0.0,1.026,0.262,1.056,0.121,6.700000000000001,17.9,8.5,0.482,0.24,0.426,2.3,0.152,1.2686567164179103,0.5652173913043479,0.30434782608695654,0.13043478260869565,0.5111111111111111,0.7611940298507461,0.26666666666666666,0.3111111111111111
Kris Dunn,2021-22,0.0,0.0,14,0.0,0.0,1.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.702,0.401,0.0,0.0,0.0,0.0,0.529,0.12,0.75,0.225,8.3,24.0,10.6,0.46,0.0,0.125,0.8,0.176,1.2771084337349397,0.37499999999999994,0.484375,0.140625,0.10958904109589042,1.0843373493975903,0.28767123287671237,0.0821917808219178
Daishen Nix,2021-22,0.0,0.0,24,0.0,0.0,0.0,0.0,0.455,0.104,0.0,0.0,0.0,0.0,0.828,0.274,0.0,0.0,0.0,0.0,0.714,0.198,0.741,0.255,3.7,10.9,3.1,0.535,0.273,0.286,1.1,0.167,0.8378378378378378,0.7058823529411765,0.29411764705882354,0.0,0.3928571428571429,0.9729729729729729,0.17857142857142858,0.2142857142857143
Markieff Morris,2021-22,0.0,0.0,17,0.0,0.0,0.0,0.0,0.4,0.072,0.0,0.0,1.0,0.217,0.0,0.0,1.0,0.116,0.0,0.0,0.816,0.355,0.0,0.0,6.2,17.6,2.2,0.214,0.0,0.4,2.3,0.197,0.3548387096774194,0.2888888888888889,0.24444444444444446,0.4666666666666667,0.34328358208955223,0.12903225806451613,0.22388059701492538,0.43283582089552236
Danuel House Jr.,2021-22,0.0,0.0,25,0.0,0.0,0.0,0.0,0.3,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215,0.51,1.2,0.29,5.4,17.3,1.9,0.441,0.316,0.388,2.8,0.146,0.3518518518518518,0.631578947368421,0.2105263157894737,0.15789473684210525,0.5957446808510638,0.40740740740740744,0.1702127659574468,0.4893617021276595
Aaron Nesmith,2021-22,0.0,0.0,52,0.0,0.0,0.0,0.0,0.273,0.05,1.053,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.541,1.027,0.167,3.2,11.0,0.9,0.343,0.176,0.291,2.2,0.164,0.28125,0.5384615384615384,0.23076923076923075,0.23076923076923075,0.6285714285714287,0.40625,0.17142857142857143,0.5714285714285714
