PLAYER_NAME,Season,DEF Handoff PPP,DEF Handoff FREQ,GP,DEF Isolation PPP,DEF Isolation FREQ,DEF OffScreen PPP,DEF OffScreen FREQ,DEF Postup PPP,DEF Postup FREQ,DEF PRBallHandler PPP,DEF PRBallHandler FREQ,DEF PRRollman PPP,DEF PRRollman FREQ,DEF Spotup PPP,DEF Spotup FREQ,FREQ 3 Pointers,PLUSMINUS 3 Pointers,FREQ Less Than 6Ft,PLUSMINUS Less Than 6Ft,FREQ Less Than 10Ft,PLUSMINUS Less Than 10Ft,MIN,DEFLECTIONS,PCT_LOOSE_BALLS_RECOVERED_DEF,REB_CONTEST_PCT,AVG_REB_DIST,DIST_MILES_DEF,AVG_SPEED_DEF,DEFLECTIONS Per36
John Konchar,2021-22,0.774,0.071,72,0.64,0.057,0.738,0.096,0.895,0.043,0.843,0.246,1.5,0.027,0.899,0.383,0.358,-0.022,0.433,-0.026,0.51,-0.02,17.9,1.33,0.551,0.258,7.0,0.66,4.18,2.6748603351955307
Frank Jackson,2021-22,0.75,0.098,53,0.885,0.08,0.417,0.074,1.111,0.055,1.196,0.282,0.0,0.0,1.294,0.313,0.335,0.033,0.383,0.009,0.5,0.027,22.0,1.0,0.529,0.264,10.2,0.78,3.98,1.6363636363636365
Theo Maledon,2021-22,0.706,0.109,51,0.857,0.045,1.276,0.093,1.0,0.039,0.974,0.37,0.0,0.0,1.264,0.293,0.35,0.086,0.412,-0.022,0.51,0.002,17.8,0.82,0.609,0.16,9.1,0.62,3.92,1.6584269662921347
Kelly Oubre Jr.,2021-22,0.632,0.061,76,0.977,0.071,0.75,0.064,1.324,0.055,0.756,0.257,1.05,0.032,1.046,0.382,0.407,0.013,0.39,0.004,0.451,0.029,26.3,2.46,0.483,0.332,7.3,0.93,3.87,3.367300380228137
Wendell Carter Jr.,2021-22,1.471,0.02,62,0.602,0.115,0.786,0.033,0.73,0.087,0.848,0.039,1.316,0.045,0.967,0.212,0.286,0.004,0.36,-0.113,0.462,-0.101,29.9,1.11,0.5,0.4,4.9,0.97,3.62,1.336454849498328
Jaden McDaniels,2021-22,0.568,0.065,70,0.762,0.124,1.206,0.05,1.174,0.034,0.853,0.222,0.85,0.03,0.954,0.414,0.393,0.015,0.363,-0.121,0.45,-0.107,25.8,1.63,0.481,0.328,7.2,0.99,4.2,2.2744186046511627
Tyler Herro,2021-22,0.49,0.072,66,1.116,0.122,0.95,0.057,0.974,0.054,0.897,0.221,1.111,0.026,0.889,0.372,0.382,-0.043,0.357,-0.002,0.455,0.014,32.6,1.2,0.583,0.161,8.1,1.13,3.92,1.3251533742331287
Derrick Jones Jr.,2021-22,1.238,0.055,51,0.829,0.108,0.84,0.066,0.8,0.092,0.855,0.182,1.105,0.05,1.149,0.23,0.338,0.029,0.376,-0.035,0.511,-0.052,17.6,1.31,0.412,0.367,6.0,0.63,4.01,2.6795454545454547
Lance Stephenson,2021-22,1.13,0.113,40,1.083,0.118,0.75,0.098,1.091,0.054,1.229,0.172,0.0,0.0,1.356,0.358,0.494,0.069,0.259,0.156,0.31,0.133,17.7,1.13,0.5,0.15,7.4,0.56,3.46,2.2983050847457624
Lance Stephenson,2021-22,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714,0.494,0.069,0.259,0.156,0.31,0.133,17.7,1.13,0.5,0.15,7.4,0.56,3.46,2.2983050847457624
Kevin Love,2021-22,1.0,0.037,74,0.862,0.041,1.353,0.024,0.895,0.027,1.0,0.026,1.176,0.097,0.951,0.319,0.37,-0.02,0.387,-0.07,0.46,-0.039,22.5,0.62,0.485,0.39,4.5,0.71,3.66,0.992
Garrison Mathews,2021-22,0.963,0.051,65,1.061,0.124,0.905,0.079,1.206,0.064,1.01,0.182,0.0,0.0,1.024,0.392,0.373,0.027,0.4,-0.025,0.507,0.017,26.3,1.4,0.52,0.247,8.8,0.92,3.95,1.9163498098859315
Jaren Jackson Jr.,2021-22,0.929,0.034,78,0.587,0.097,0.881,0.051,1.303,0.04,1.098,0.074,0.875,0.049,0.957,0.309,0.338,-0.011,0.418,-0.145,0.508,-0.124,27.3,1.74,0.444,0.397,6.5,0.93,3.88,2.2945054945054943
Payton Pritchard,2021-22,0.929,0.09,71,0.64,0.08,1.118,0.054,0.769,0.042,0.735,0.375,0.0,0.0,0.733,0.288,0.335,-0.036,0.351,0.017,0.475,-0.006,14.1,0.59,0.444,0.201,9.6,0.48,4.01,1.5063829787234042
Cody Martin,2021-22,0.929,0.04,71,1.173,0.075,0.917,0.069,0.956,0.065,0.951,0.267,0.824,0.025,1.072,0.4,0.415,0.021,0.341,0.004,0.423,0.003,26.3,2.32,0.532,0.306,8.2,0.98,4.11,3.1756653992395436
Eric Gordon,2021-22,0.871,0.073,57,0.811,0.087,0.966,0.068,0.659,0.103,0.883,0.34,0.308,0.03,1.0,0.251,0.4,-0.029,0.323,0.016,0.423,-0.032,29.3,0.95,0.407,0.195,10.9,0.87,3.33,1.167235494880546
Shake Milton,2021-22,0.771,0.086,55,1.0,0.067,0.897,0.072,0.533,0.037,0.862,0.358,0.231,0.032,0.966,0.294,0.381,-0.017,0.336,-0.036,0.449,-0.05,21.4,0.82,0.706,0.176,8.9,0.72,3.87,1.3794392523364487
Jerami Grant,2021-22,0.75,0.082,47,0.545,0.101,1.343,0.08,0.733,0.069,0.966,0.199,1.727,0.025,0.951,0.325,0.383,0.033,0.38,-0.042,0.454,-0.038,31.9,1.64,0.5,0.22,8.4,1.01,3.57,1.8507836990595612
James Johnson,2021-22,1.647,0.04,62,0.725,0.119,0.909,0.051,0.864,0.051,0.966,0.206,1.333,0.035,1.191,0.355,0.426,0.037,0.318,-0.076,0.404,-0.076,19.2,1.06,0.316,0.377,6.5,0.64,3.76,1.9875000000000003
Damion Lee,2021-22,0.7,0.094,63,0.676,0.087,0.6,0.059,1.0,0.068,0.825,0.187,0.0,0.0,1.074,0.412,0.448,-0.01,0.36,0.033,0.441,0.021,19.9,0.92,0.476,0.232,7.7,0.71,3.99,1.6643216080402012
Oshae Brissett,2021-22,0.683,0.078,67,1.053,0.109,1.189,0.071,1.333,0.057,1.0,0.145,1.214,0.027,1.044,0.394,0.325,0.067,0.452,0.02,0.53,0.036,23.3,1.1,0.419,0.38,5.9,0.84,3.98,1.699570815450644
Chimezie Metu,2021-22,1.074,0.056,61,0.861,0.15,1.13,0.048,1.16,0.052,0.78,0.123,0.947,0.04,1.017,0.358,0.387,0.033,0.401,-0.036,0.475,-0.01,21.3,1.72,0.455,0.269,5.0,0.74,3.75,2.9070422535211264
Chuma Okeke,2021-22,0.967,0.052,70,0.837,0.086,0.469,0.056,1.154,0.068,1.121,0.216,0.947,0.033,1.014,0.384,0.359,-0.004,0.409,-0.005,0.487,0.008,25.0,2.1,0.596,0.32,7.1,0.88,3.97,3.024
Cam Thomas,2021-22,0.906,0.091,67,0.973,0.105,1.05,0.057,0.0,0.0,1.019,0.302,0.0,0.0,1.05,0.342,0.342,0.021,0.432,0.025,0.505,0.042,17.6,0.81,0.773,0.205,8.3,0.59,3.84,1.6568181818181817
Kyle Anderson,2021-22,0.763,0.076,69,1.056,0.072,0.846,0.026,1.318,0.044,1.0,0.226,0.833,0.048,1.135,0.343,0.334,-0.019,0.425,-0.051,0.497,-0.024,21.5,2.03,0.657,0.353,6.2,0.74,3.89,3.39906976744186
Jonathan Kuminga,2021-22,1.154,0.056,71,1.055,0.118,1.313,0.034,0.944,0.077,0.813,0.194,0.941,0.036,0.964,0.359,0.37,-0.026,0.381,-0.004,0.497,-0.038,16.9,0.76,0.464,0.303,6.0,0.61,3.97,1.6189349112426037
Nassir Little,2021-22,1.071,0.073,42,0.718,0.101,1.121,0.085,0.947,0.049,0.697,0.171,0.8,0.039,0.95,0.415,0.402,-0.065,0.361,-0.045,0.456,-0.055,25.9,0.83,0.5,0.347,6.7,0.9,3.95,1.1536679536679537
Terrence Ross,2021-22,1.0,0.082,63,1.105,0.052,0.789,0.052,1.077,0.036,0.852,0.297,0.0,0.0,1.108,0.407,0.43,0.007,0.342,0.041,0.418,0.043,23.0,1.02,0.429,0.155,9.1,0.77,3.75,1.596521739130435
Ricky Rubio,2021-22,0.968,0.102,34,0.5,0.04,0.833,0.059,0.0,0.0,0.8,0.396,0.0,0.0,0.753,0.32,0.36,-0.089,0.353,-0.071,0.442,-0.055,28.5,2.26,0.515,0.156,10.8,0.91,3.69,2.854736842105263
George Hill,2021-22,0.938,0.068,54,0.947,0.08,1.208,0.051,0.682,0.047,0.898,0.374,0.727,0.023,1.076,0.304,0.412,0.006,0.284,0.005,0.404,-0.022,23.2,1.09,0.541,0.226,8.8,0.81,3.87,1.6913793103448278
Kyle Lowry,2021-22,0.789,0.061,63,0.619,0.068,0.8,0.057,0.805,0.066,1.014,0.228,0.684,0.031,1.121,0.452,0.426,0.041,0.343,0.037,0.422,0.039,33.9,2.21,0.608,0.195,8.0,1.03,3.4,2.346902654867257
Scottie Barnes,2021-22,0.732,0.042,74,0.878,0.101,0.717,0.048,0.83,0.049,0.591,0.165,0.925,0.041,1.021,0.392,0.339,-0.001,0.418,-0.034,0.506,-0.018,35.4,2.34,0.423,0.377,6.4,1.27,4.02,2.3796610169491523
Luke Kennard,2021-22,0.682,0.092,70,0.912,0.119,0.879,0.069,1.0,0.044,0.625,0.184,0.917,0.025,0.946,0.35,0.322,-0.016,0.432,-0.031,0.533,-0.017,27.4,0.81,0.679,0.135,7.9,0.89,3.68,1.0642335766423359
Kessler Edwards,2021-22,1.0,0.079,48,1.205,0.113,0.826,0.059,1.172,0.074,0.973,0.281,0.8,0.026,1.127,0.322,0.343,0.015,0.435,0.033,0.5,0.024,20.6,0.92,0.6,0.302,6.0,0.73,4.1,1.6077669902912621
Paul George,2021-22,0.969,0.095,31,0.19,0.062,0.611,0.053,0.833,0.036,0.862,0.258,0.0,0.0,0.964,0.415,0.368,-0.058,0.387,-0.054,0.469,-0.042,34.8,3.1,0.486,0.23,6.1,1.12,3.59,3.2068965517241383
DeAndre' Bembry,2021-22,0.939,0.089,48,1.3,0.054,0.905,0.057,0.96,0.068,0.865,0.423,0.0,0.0,0.813,0.26,0.35,-0.07,0.376,-0.036,0.457,-0.044,18.3,1.95,0.484,0.313,6.7,0.68,4.1,3.8360655737704916
DeAndre' Bembry,2021-22,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.48,0.0,0.0,0.0,0.0,0.35,-0.07,0.376,-0.036,0.457,-0.044,18.3,1.95,0.484,0.313,6.7,0.68,4.1,3.8360655737704916
Maurice Harkless,2021-22,0.886,0.105,47,0.8,0.09,0.88,0.075,0.846,0.039,0.729,0.255,1.364,0.033,0.972,0.324,0.444,-0.039,0.328,0.019,0.373,0.05,18.4,1.68,0.545,0.222,7.1,0.64,3.96,3.2869565217391306
OG Anunoby,2021-22,1.143,0.053,48,0.907,0.103,0.878,0.078,1.065,0.059,0.843,0.206,0.667,0.023,0.909,0.356,0.384,-0.017,0.329,-0.009,0.405,0.009,36.0,2.9,0.5,0.33,7.4,1.22,3.84,2.8999999999999995
Facundo Campazzo,2021-22,1.032,0.071,65,0.759,0.067,1.0,0.057,0.857,0.064,0.886,0.342,1.067,0.034,0.89,0.333,0.435,0.012,0.328,-0.019,0.408,-0.005,18.2,1.97,0.455,0.154,11.3,0.62,3.87,3.896703296703297
LeBron James,2021-22,1.0,0.053,56,0.981,0.09,0.444,0.045,0.846,0.043,0.847,0.098,1.171,0.058,1.0,0.352,0.363,-0.021,0.371,-0.086,0.468,-0.068,37.2,1.96,0.587,0.296,6.1,1.1,3.3,1.8967741935483868
Garrett Temple,2021-22,0.914,0.079,59,0.619,0.095,1.133,0.068,0.625,0.036,0.941,0.385,0.533,0.034,1.167,0.259,0.367,0.013,0.339,-0.036,0.434,-0.013,18.6,1.56,0.633,0.241,9.4,0.66,3.97,3.019354838709677
Cameron Payne,2021-22,0.914,0.087,58,0.75,0.069,1.095,0.052,1.12,0.062,0.792,0.37,0.0,0.0,0.921,0.283,0.377,-0.016,0.358,0.057,0.463,0.042,22.0,1.64,0.414,0.124,9.8,0.75,3.73,2.6836363636363636
Wesley Matthews,2021-22,0.865,0.092,49,0.878,0.102,0.609,0.057,0.833,0.09,0.876,0.321,0.636,0.027,0.939,0.244,0.329,-0.031,0.275,-0.023,0.381,0.003,20.5,1.55,0.462,0.37,9.9,0.76,3.84,2.721951219512195
Delon Wright,2021-22,0.696,0.088,77,0.813,0.061,0.886,0.067,1.25,0.031,0.872,0.404,0.5,0.031,1.184,0.291,0.353,0.022,0.344,0.064,0.454,0.036,18.9,1.94,0.531,0.232,7.7,0.66,4.04,3.6952380952380954
Furkan Korkmaz,2021-22,0.627,0.119,67,1.2,0.094,0.714,0.066,1.0,0.03,0.744,0.302,0.786,0.033,0.929,0.295,0.412,-0.03,0.344,0.003,0.417,0.017,21.1,1.1,0.618,0.149,10.0,0.73,3.92,1.8767772511848342
Kenyon Martin Jr.,2021-22,1.32,0.058,79,0.762,0.098,0.5,0.065,0.935,0.072,0.833,0.168,0.706,0.04,0.968,0.36,0.403,-0.057,0.392,-0.023,0.478,0.008,21.0,0.65,0.458,0.394,6.9,0.72,3.87,1.1142857142857143
Timothe Luwawu-Cabarrot,2021-22,1.179,0.109,52,0.8,0.117,1.263,0.074,1.333,0.07,0.973,0.292,0.0,0.0,0.826,0.268,0.372,0.04,0.274,-0.015,0.391,-0.028,13.2,0.65,0.429,0.232,8.1,0.48,4.13,1.772727272727273
Quentin Grimes,2021-22,1.138,0.097,46,0.579,0.063,0.435,0.077,1.5,0.033,0.811,0.37,0.0,0.0,1.25,0.307,0.427,0.067,0.292,0.019,0.399,-0.005,17.1,1.37,0.522,0.28,8.6,0.61,3.94,2.8842105263157896
Christian Wood,2021-22,1.36,0.027,68,0.872,0.15,1.0,0.029,1.042,0.077,1.095,0.045,0.737,0.041,1.084,0.241,0.384,0.026,0.337,-0.028,0.43,-0.012,30.8,1.24,0.571,0.373,4.8,0.99,3.66,1.4493506493506494
Lonnie Walker IV,2021-22,1.063,0.074,70,0.931,0.067,1.146,0.095,1.25,0.056,0.844,0.314,0.0,0.0,1.0,0.302,0.369,-0.04,0.371,-0.045,0.451,-0.028,23.0,0.99,0.556,0.221,9.0,0.78,3.71,1.5495652173913044
Josh Christopher,2021-22,0.944,0.076,74,0.896,0.101,1.25,0.05,1.167,0.038,0.893,0.374,1.455,0.023,1.199,0.286,0.369,0.013,0.45,0.076,0.496,0.107,18.0,1.8,0.576,0.296,7.5,0.65,4.02,3.6
Nicolas Batum,2021-22,0.872,0.091,59,0.721,0.1,0.917,0.056,1.222,0.042,0.918,0.284,1.083,0.028,0.938,0.303,0.277,-0.032,0.477,-0.038,0.563,-0.03,24.8,2.1,0.69,0.279,6.3,0.88,4.02,3.048387096774194
Killian Hayes,2021-22,0.773,0.063,66,0.851,0.067,0.909,0.047,0.939,0.07,1.036,0.321,1.15,0.029,1.076,0.36,0.394,0.007,0.369,0.006,0.472,-0.006,25.0,2.52,0.533,0.212,8.7,0.88,3.94,3.6288
Georges Niang,2021-22,1.296,0.045,76,0.968,0.154,1.25,0.053,0.848,0.055,0.972,0.118,0.829,0.058,1.014,0.346,0.359,0.065,0.355,-0.033,0.452,-0.021,22.8,0.7,0.452,0.236,7.7,0.79,3.89,1.1052631578947367
Tre Mann,2021-22,1.029,0.088,61,0.765,0.044,1.031,0.082,0.0,0.0,0.884,0.245,0.9,0.026,0.927,0.425,0.4,-0.033,0.385,0.003,0.472,0.027,22.8,1.18,0.462,0.228,8.3,0.78,3.95,1.863157894736842
Kenrich Williams,2021-22,1.0,0.089,49,0.952,0.054,1.03,0.084,1.0,0.051,0.779,0.288,0.0,0.0,0.742,0.306,0.391,-0.016,0.334,-0.072,0.407,-0.019,21.9,1.08,0.417,0.423,6.4,0.78,3.92,1.775342465753425
Gary Payton II,2021-22,0.972,0.078,71,0.6,0.065,0.727,0.048,0.792,0.052,0.684,0.406,1.154,0.028,1.048,0.269,0.393,-0.023,0.373,-0.017,0.465,-0.023,17.6,2.54,0.622,0.39,6.0,0.72,4.45,5.195454545454545
CJ Elleby,2021-22,0.946,0.104,58,1.235,0.096,1.0,0.031,1.059,0.048,0.692,0.183,1.538,0.037,1.093,0.393,0.37,0.03,0.401,-0.041,0.496,-0.038,20.2,1.03,0.533,0.286,6.9,0.74,4.08,1.8356435643564357
Josh Hart,2021-22,0.921,0.07,41,1.097,0.057,0.909,0.061,0.909,0.061,1.042,0.31,1.5,0.018,1.172,0.332,0.417,0.019,0.328,0.03,0.419,0.019,33.2,1.8,0.593,0.288,6.7,1.13,3.82,1.9518072289156625
Josh Hart,2021-22,0.0,0.0,13,0.0,0.0,1.0,0.104,0.0,0.0,1.143,0.207,0.0,0.0,1.0,0.43,0.417,0.019,0.328,0.03,0.419,0.019,33.2,1.8,0.593,0.288,6.7,1.13,3.82,1.9518072289156625
Amir Coffey,2021-22,0.897,0.079,69,0.712,0.106,0.862,0.059,0.871,0.063,0.878,0.318,0.727,0.022,0.924,0.295,0.38,0.031,0.343,-0.057,0.446,-0.069,22.7,1.09,0.444,0.185,8.7,0.77,3.85,1.7286343612334802
R.J. Hampton,2021-22,0.854,0.079,64,1.2,0.038,1.405,0.08,1.086,0.067,0.8,0.412,1.308,0.025,1.236,0.268,0.416,0.038,0.339,0.114,0.414,0.125,21.9,1.22,0.688,0.196,8.7,0.78,4.04,2.0054794520547947
Brandon Ingram,2021-22,0.761,0.101,55,0.68,0.055,1.357,0.061,0.643,0.031,0.959,0.213,0.0,0.0,0.975,0.441,0.436,-0.053,0.375,0.023,0.439,0.025,34.0,1.35,0.457,0.272,6.9,1.04,3.46,1.4294117647058826
Lamar Stevens,2021-22,1.029,0.087,63,0.795,0.097,0.968,0.077,1.273,0.055,0.859,0.354,0.545,0.027,0.889,0.224,0.352,-0.044,0.336,-0.041,0.423,-0.021,16.1,0.83,0.333,0.317,5.8,0.58,4.08,1.8559006211180122
LaMelo Ball,2021-22,0.947,0.054,75,0.902,0.058,0.9,0.057,1.0,0.034,0.935,0.218,1.583,0.034,0.982,0.477,0.413,0.012,0.386,-0.013,0.48,-0.008,32.3,2.76,0.512,0.259,8.1,1.15,3.95,3.0761609907120744
Julius Randle,2021-22,0.923,0.048,72,1.128,0.095,0.733,0.055,1.185,0.033,0.775,0.098,1.0,0.05,0.982,0.339,0.396,-0.026,0.34,-0.055,0.428,-0.051,35.3,1.14,0.339,0.301,5.0,1.09,3.59,1.1626062322946176
Dennis Schroder,2021-22,0.923,0.081,49,0.294,0.071,0.813,0.033,0.72,0.052,0.838,0.371,0.952,0.044,1.0,0.288,0.344,-0.018,0.38,-0.01,0.475,0.005,28.7,1.72,0.429,0.11,10.4,1.0,3.93,2.157491289198606
Dennis Schroder,2021-22,0.0,0.0,15,0.0,0.0,0.0,0.0,0.688,0.131,1.083,0.393,0.0,0.0,0.667,0.221,0.344,-0.018,0.38,-0.01,0.475,0.005,28.7,1.72,0.429,0.11,10.4,1.0,3.93,2.157491289198606
Fred VanVleet,2021-22,0.818,0.053,65,0.868,0.064,0.722,0.043,1.073,0.066,0.9,0.363,1.4,0.018,0.929,0.356,0.334,-0.004,0.397,-0.045,0.503,-0.024,37.9,3.91,0.657,0.156,10.1,1.23,3.69,3.713984168865436
Doug McDermott,2021-22,1.276,0.087,51,0.857,0.126,0.882,0.051,1.167,0.036,0.984,0.189,1.235,0.051,1.202,0.357,0.383,0.039,0.358,0.054,0.446,0.072,24.0,0.33,0.4,0.278,7.5,0.88,4.0,0.495
Cam Reddish,2021-22,1.088,0.1,34,0.844,0.094,0.879,0.097,0.857,0.062,0.99,0.298,1.583,0.035,0.837,0.271,0.445,-0.043,0.325,0.054,0.4,0.036,20.7,2.27,0.633,0.162,10.0,0.75,4.08,3.947826086956522
Cam Reddish,2021-22,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.275,0.0,0.0,0.808,0.377,0.445,-0.043,0.325,0.054,0.4,0.036,20.7,2.27,0.633,0.162,10.0,0.75,4.08,3.947826086956522
Jeff Green,2021-22,1.088,0.052,75,0.94,0.103,0.87,0.035,0.971,0.052,0.854,0.126,0.88,0.038,1.115,0.439,0.419,-0.032,0.338,0.017,0.428,0.024,24.7,0.57,0.667,0.32,7.0,0.79,3.74,0.8307692307692307
Lauri Markkanen,2021-22,0.881,0.059,61,0.972,0.1,1.093,0.075,0.976,0.057,1.066,0.169,0.891,0.064,1.029,0.291,0.318,0.009,0.441,-0.012,0.528,-0.011,30.8,1.51,0.615,0.38,6.0,1.02,3.8,1.764935064935065
Anfernee Simons,2021-22,0.787,0.083,57,0.974,0.067,1.242,0.059,1.194,0.064,0.971,0.311,1.5,0.028,1.089,0.361,0.411,0.036,0.345,0.116,0.448,0.079,29.5,0.77,0.519,0.199,9.0,1.01,3.88,0.9396610169491526
Luka Doncic,2021-22,0.771,0.064,65,0.874,0.116,1.1,0.04,1.091,0.059,0.835,0.122,0.955,0.029,1.026,0.414,0.35,0.019,0.397,-0.005,0.494,0.009,35.4,2.06,0.5,0.263,5.7,1.01,3.34,2.094915254237288
Duane Washington Jr.,2021-22,1.407,0.072,48,0.844,0.086,0.917,0.064,0.97,0.088,1.055,0.291,0.0,0.0,1.168,0.334,0.411,0.045,0.355,0.048,0.456,0.022,20.2,0.85,0.6,0.229,8.5,0.74,3.95,1.5148514851485149
Trent Forrest,2021-22,1.0,0.114,60,0.619,0.063,0.967,0.09,0.0,0.0,0.853,0.452,0.75,0.036,0.862,0.196,0.392,-0.03,0.341,0.012,0.433,-0.012,12.8,0.87,0.7,0.222,8.7,0.46,4.21,2.446875
Darius Bazley,2021-22,0.864,0.052,69,0.881,0.099,1.083,0.071,1.232,0.066,0.935,0.2,0.875,0.028,0.996,0.332,0.399,-0.011,0.386,0.01,0.455,0.028,27.9,1.17,0.487,0.298,5.3,0.96,3.93,1.5096774193548388
Duncan Robinson,2021-22,0.826,0.07,79,1.235,0.13,0.789,0.058,0.784,0.057,0.802,0.139,0.68,0.038,1.1,0.397,0.406,0.026,0.324,0.012,0.421,0.014,25.9,0.8,0.5,0.158,9.1,0.85,3.73,1.1119691119691122
Jae Crowder,2021-22,0.826,0.071,67,0.808,0.081,1.0,0.068,1.0,0.05,0.843,0.238,1.231,0.02,1.004,0.359,0.372,-0.002,0.344,0.022,0.436,0.01,28.1,2.24,0.6,0.266,6.2,0.93,3.67,2.8697508896797155
Pascal Siakam,2021-22,1.083,0.04,69,0.645,0.085,1.435,0.052,0.871,0.035,0.787,0.121,0.808,0.029,1.086,0.506,0.38,0.011,0.402,-0.049,0.479,-0.03,37.9,2.0,0.487,0.331,6.0,1.22,3.67,1.899736147757256
Landry Shamet,2021-22,1.026,0.087,69,0.884,0.098,1.0,0.066,0.667,0.068,0.952,0.379,0.0,0.0,0.703,0.253,0.348,-0.004,0.333,-0.049,0.455,-0.045,20.8,1.06,0.5,0.19,11.0,0.74,4.01,1.8346153846153845
Tyus Jones,2021-22,0.886,0.1,73,0.926,0.061,1.125,0.054,0.684,0.043,0.835,0.357,0.75,0.027,0.912,0.308,0.392,-0.03,0.342,0.009,0.429,-0.005,21.2,1.27,0.679,0.076,9.2,0.74,3.94,2.1566037735849055
Jae'Sean Tate,2021-22,0.83,0.063,78,1.072,0.092,1.211,0.076,0.848,0.106,0.848,0.184,1.136,0.029,0.857,0.318,0.355,-0.016,0.347,-0.031,0.455,-0.015,26.4,1.5,0.507,0.39,6.8,0.91,3.88,2.045454545454546
Ziaire Williams,2021-22,0.83,0.093,62,1.158,0.075,0.938,0.094,1.105,0.037,1.051,0.307,0.3,0.02,1.031,0.319,0.392,-0.06,0.345,0.007,0.43,0.006,21.7,0.98,0.579,0.163,9.5,0.75,4.01,1.6258064516129032
Patrick Beverley,2021-22,0.75,0.104,59,0.579,0.038,0.964,0.056,0.773,0.044,0.792,0.335,1.0,0.03,0.855,0.357,0.403,-0.081,0.386,0.007,0.46,0.005,25.4,2.43,0.48,0.204,8.9,0.82,3.67,3.444094488188977
Norman Powell,2021-22,1.25,0.075,40,0.848,0.077,1.032,0.073,1.276,0.068,0.808,0.305,0.905,0.049,1.049,0.289,0.44,-0.033,0.313,0.075,0.386,0.077,32.4,1.78,0.5,0.214,9.6,1.1,3.78,1.9777777777777779
Norman Powell,2021-22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.31,0.0,0.0,0.318,0.524,0.44,-0.033,0.313,0.075,0.386,0.077,32.4,1.78,0.5,0.214,9.6,1.1,3.78,1.9777777777777779
Stanley Johnson,2021-22,1.25,0.077,48,0.9,0.097,1.1,0.048,0.815,0.065,1.093,0.208,0.0,0.0,0.961,0.309,0.281,0.01,0.424,0.039,0.529,0.032,22.8,1.88,0.467,0.394,7.0,0.81,3.96,2.968421052631579
Cameron Johnson,2021-22,1.111,0.063,66,0.869,0.106,1.125,0.07,0.833,0.063,0.72,0.292,0.9,0.017,0.943,0.303,0.343,-0.004,0.355,-0.019,0.455,-0.045,26.2,1.27,0.553,0.252,7.8,0.88,3.79,1.7450381679389313
Kyrie Irving,2021-22,1.111,0.097,29,1.091,0.059,1.111,0.048,0.975,0.108,0.795,0.355,0.0,0.0,0.837,0.263,0.347,-0.01,0.385,-0.068,0.472,-0.038,37.6,2.69,0.594,0.189,8.4,1.18,3.53,2.575531914893617
Malcolm Brogdon,2021-22,1.026,0.092,36,0.515,0.078,1.097,0.073,0.826,0.055,0.812,0.429,0.667,0.028,1.049,0.192,0.32,-0.027,0.368,-0.018,0.487,-0.005,33.5,1.36,0.4,0.259,8.3,1.08,3.59,1.461492537313433
Tobias Harris,2021-22,0.889,0.061,73,0.806,0.139,0.962,0.07,0.942,0.07,0.847,0.238,1.029,0.046,1.047,0.26,0.308,-0.069,0.376,0.05,0.47,0.015,34.8,1.23,0.559,0.266,6.1,1.14,3.76,1.2724137931034483
Eric Bledsoe,2021-22,0.851,0.096,54,1.158,0.039,0.438,0.033,1.1,0.041,0.9,0.389,0.833,0.025,1.03,0.337,0.394,0.003,0.358,0.001,0.481,-0.034,25.2,1.85,0.486,0.192,9.4,0.8,3.57,2.642857142857143
Kevin Durant,2021-22,0.8,0.076,55,0.98,0.075,0.73,0.056,1.174,0.035,0.944,0.163,1.333,0.023,1.051,0.448,0.436,-0.002,0.338,-0.084,0.404,-0.061,37.2,1.58,0.413,0.27,7.3,1.16,3.43,1.5290322580645161
Marcus Morris Sr.,2021-22,1.139,0.081,54,0.871,0.14,0.727,0.05,1.0,0.029,1.188,0.155,0.636,0.025,1.131,0.396,0.448,-0.002,0.325,0.03,0.398,0.032,29.0,0.78,0.48,0.199,7.7,0.9,3.57,0.9682758620689655
Kevin Porter Jr.,2021-22,0.976,0.061,61,1.077,0.076,1.06,0.073,0.932,0.064,0.941,0.37,1.0,0.023,1.031,0.279,0.366,-0.021,0.426,0.072,0.504,0.082,31.3,2.11,0.414,0.251,7.3,1.05,3.85,2.426837060702875
Shai Gilgeous-Alexander,2021-22,0.854,0.076,56,0.542,0.038,1.056,0.057,1.13,0.036,0.857,0.243,0.0,0.0,1.263,0.487,0.437,0.063,0.375,-0.031,0.441,-0.013,34.7,2.68,0.511,0.245,7.9,1.07,3.5,2.7804034582132564
Immanuel Quickley,2021-22,0.82,0.079,78,1.257,0.056,1.051,0.062,1.0,0.024,0.788,0.337,1.0,0.035,1.056,0.367,0.419,-0.016,0.339,-0.053,0.413,-0.055,23.1,1.13,0.526,0.11,8.6,0.81,3.95,1.7610389610389607
